,labels,x,y
21512,SINUS,24371,27019
21513,SINUS,24371,27011
21514,SINUS,24363,26985
21515,SINUS,24363,26968
21516,SINUS,24354,26943
21517,SINUS,24346,26926
21518,SINUS,24337,26901
21519,SINUS,24337,26893
21520,SINUS,24337,26859
21521,SINUS,24329,26833
21522,SINUS,24320,26808
21523,SINUS,24320,26800
21524,SINUS,24320,26774
21525,SINUS,24312,26758
21526,SINUS,24312,26749
21527,SINUS,24304,26724
21528,SINUS,24304,26707
21529,SINUS,24304,26698
21530,SINUS,24304,26673
21531,SINUS,24304,26656
21532,SINUS,24304,26648
21533,SINUS,24304,26639
21534,SINUS,24304,26631
21535,SINUS,24304,26623
21536,SINUS,24304,26597
21537,SINUS,24304,26580
21538,SINUS,24304,26564
21539,SINUS,24304,26547
21540,SINUS,24304,26530
21541,SINUS,24304,26521
21542,SINUS,24304,26504
21543,SINUS,24304,26496
21544,SINUS,24304,26479
21545,SINUS,24304,26471
21546,SINUS,24320,26445
21547,SINUS,24337,26429
21548,SINUS,24346,26429
21549,SINUS,24354,26429
21550,SINUS,24363,26420
21551,SINUS,24405,26420
21552,SINUS,24455,26420
21553,SINUS,24489,26420
21554,SINUS,24498,26420
21555,SINUS,24506,26420
21556,SINUS,24515,26429
21557,SINUS,24515,26437
21558,SINUS,24523,26437
21559,SINUS,24531,26445
21560,SINUS,24531,26454
21561,SINUS,24548,26462
21562,SINUS,24548,26471
21563,SINUS,24565,26496
21564,SINUS,24574,26513
21565,SINUS,24574,26521
21566,SINUS,24565,26530
21567,SINUS,24160,28521
21568,SINUS,24160,28512
21569,SINUS,24160,28495
21570,SINUS,24169,28487
21571,SINUS,24177,28478
21572,SINUS,24194,28462
21573,SINUS,24202,28453
21574,SINUS,24219,28428
21575,SINUS,24236,28411
21576,SINUS,24245,28402
21577,SINUS,24253,28386
21578,SINUS,24253,28369
21579,SINUS,24270,28343
21580,SINUS,24278,28335
21581,SINUS,24287,28310
21582,SINUS,24287,28293
21583,SINUS,24287,28268
21584,SINUS,24287,28259
21585,SINUS,24287,28242
21586,SINUS,24287,28234
21587,SINUS,24287,28208
21588,SINUS,24287,28183
21589,SINUS,24287,28166
21590,SINUS,24278,28141
21591,SINUS,24278,28133
21592,SINUS,24270,28116
21593,SINUS,24270,28099
21594,SINUS,24253,28082
21595,SINUS,24245,28057
21596,SINUS,24211,28023
21597,SINUS,24211,28006
21598,SINUS,24194,27989
21599,SINUS,24186,27981
21600,SINUS,24169,27955
21601,SINUS,24160,27947
21602,SINUS,24160,27939
21603,SINUS,24135,27905
21604,SINUS,24126,27896
21605,SINUS,24101,27863
21606,SINUS,24093,27846
21607,SINUS,24084,27846
21608,SINUS,24084,27837
21609,SINUS,24076,27829
21610,SINUS,24067,27829
21611,SINUS,24059,27829
21612,SINUS,24042,27829
21613,SINUS,24034,27829
21614,SINUS,24017,27829
21615,SINUS,24008,27829
21616,SINUS,23983,27829
21617,SINUS,23958,27829
21618,SINUS,23941,27829
21619,SINUS,23932,27846
21620,SINUS,23932,27879
21621,SINUS,23924,27913
21622,SINUS,23924,27964
21623,SINUS,23924,27989
21624,SINUS,23924,28014
21625,SINUS,23924,28023
21626,SINUS,23924,28048
21627,SINUS,23924,28065
21628,SINUS,23924,28082
21629,SINUS,23924,28099
21630,SINUS,23924,28116
21631,SINUS,23924,28124
21632,SINUS,23924,28141
21633,SINUS,23924,28149
21634,SINUS,23924,28166
21635,SINUS,23924,28175
21636,SINUS,23924,28192
21637,SINUS,23924,28200
21638,SINUS,23924,28217
21639,SINUS,23924,28225
21640,SINUS,23924,28234
21641,SINUS,23924,28242
21642,SINUS,23924,28251
21643,SINUS,23941,28276
21644,SINUS,23941,28293
21645,SINUS,23941,28301
21646,SINUS,23941,28318
21647,SINUS,23941,28327
21648,SINUS,23941,28343
21649,SINUS,23941,28352
21650,SINUS,23941,28360
21651,SINUS,23941,28369
21652,SINUS,23932,28369
21653,SINUS,23924,28369
21654,SINUS,23907,28360
21655,SINUS,23899,28352
21656,SINUS,23890,28343
21657,SINUS,23882,28343
21658,SINUS,23873,28335
21659,SINUS,23857,28318
21660,SINUS,23848,28301
21661,SINUS,23831,28276
21662,SINUS,23831,28268
21663,SINUS,23823,28242
21664,SINUS,23823,28225
21665,SINUS,23814,28208
21666,SINUS,23806,28192
21667,SINUS,23806,28175
21668,SINUS,23797,28141
21669,SINUS,23797,28133
21670,SINUS,23789,28107
21671,SINUS,23789,28099
21672,SINUS,23789,28065
21673,SINUS,23781,28040
21674,SINUS,23772,28006
21675,SINUS,23772,27981
21676,SINUS,23764,27964
21677,SINUS,23755,27947
21678,SINUS,23747,27930
21679,SINUS,23738,27913
21680,SINUS,23722,27896
21681,SINUS,23713,27871
21682,SINUS,23696,27863
21683,SINUS,23696,27846
21684,SINUS,23679,27829
21685,SINUS,23663,27820
21686,SINUS,23646,27804
21687,SINUS,23637,27795
21688,SINUS,23612,27778
21689,SINUS,23603,27770
21690,SINUS,23578,27761
21691,SINUS,23561,27745
21692,SINUS,23544,27736
21693,SINUS,23536,27736
21694,SINUS,23528,27719
21695,SINUS,23519,27719
21696,SINUS,23494,27711
21697,SINUS,23468,27711
21698,SINUS,23452,27711
21699,SINUS,23418,27711
21700,SINUS,23409,27711
21701,SINUS,23384,27711
21702,SINUS,23376,27711
21703,SINUS,23359,27711
21704,SINUS,23325,27736
21705,SINUS,23308,27736
21706,SINUS,23300,27745
21707,SINUS,23291,27761
21708,SINUS,23274,27770
21709,SINUS,23249,27787
21710,SINUS,23232,27795
21711,SINUS,23207,27804
21712,SINUS,23199,27812
21713,SINUS,23182,27820
21714,SINUS,23173,27829
21715,SINUS,23148,27837
21716,SINUS,23123,27837
21717,SINUS,23114,27846
21718,SINUS,23097,27854
21719,SINUS,23072,27863
21720,SINUS,23047,27879
21721,SINUS,23038,27888
21722,SINUS,23021,27905
21723,SINUS,23013,27913
21724,SINUS,23013,27930
21725,SINUS,23005,27939
21726,SINUS,22996,27955
21727,SINUS,22996,27981
21728,SINUS,22996,27998
21729,SINUS,22996,28014
21730,SINUS,22996,28031
21731,SINUS,22996,28057
21732,SINUS,22996,28065
21733,SINUS,22996,28082
21734,SINUS,23021,28116
21735,SINUS,23055,28149
21736,SINUS,23072,28166
21737,SINUS,23089,28183
21738,SINUS,23106,28192
21739,SINUS,23123,28217
21740,SINUS,23139,28225
21741,SINUS,23156,28242
21742,SINUS,23173,28259
21743,SINUS,23199,28276
21744,SINUS,23232,28293
21745,SINUS,23258,28310
21746,SINUS,23274,28318
21747,SINUS,23291,28327
21748,SINUS,23317,28335
21749,SINUS,23334,28343
21750,SINUS,23359,28352
21751,SINUS,23367,28360
21752,SINUS,23376,28360
21753,SINUS,23384,28377
21754,SINUS,23401,28386
21755,SINUS,23409,28402
21756,SINUS,23426,28419
21757,SINUS,23426,28428
21758,SINUS,23435,28436
21759,SINUS,23435,28445
21760,SINUS,23443,28445
21761,SINUS,23443,28453
21762,SINUS,23443,28478
21763,SINUS,23443,28487
21764,SINUS,23452,28504
21765,SINUS,23452,28512
21766,SINUS,23460,28529
21767,SINUS,23460,28537
21768,SINUS,23460,28563
21769,SINUS,23460,28580
21770,SINUS,23460,28588
21771,SINUS,23460,28613
21772,SINUS,23452,28639
21773,SINUS,23443,28656
21774,SINUS,23443,28664
21775,SINUS,23443,28681
21776,SINUS,23435,28689
21777,SINUS,23426,28715
21778,SINUS,23418,28723
21779,SINUS,23409,28740
21780,SINUS,23409,28748
21781,SINUS,23409,28765
21782,SINUS,23409,28774
21783,SINUS,23409,28791
21784,SINUS,23409,28799
21785,SINUS,23409,28824
21786,SINUS,23409,28841
21787,SINUS,23418,28850
21788,SINUS,23418,28866
21789,SINUS,23426,28875
21790,SINUS,23435,28892
21791,SINUS,23452,28909
21792,SINUS,23460,28934
21793,SINUS,23477,28942
21794,SINUS,23485,28959
21795,SINUS,23502,28976
21796,SINUS,23519,28985
21797,SINUS,23536,28993
21798,SINUS,23544,29001
21799,SINUS,23561,29010
21800,SINUS,23578,29027
21801,SINUS,23603,29035
21802,SINUS,23629,29052
21803,SINUS,23637,29060
21804,SINUS,23654,29060
21805,SINUS,23663,29060
21806,SINUS,23696,29077
21807,SINUS,23705,29077
21808,SINUS,23730,29086
21809,SINUS,23747,29086
21810,SINUS,23755,29086
21811,SINUS,23789,29086
21812,SINUS,23814,29086
21813,SINUS,23831,29086
21814,SINUS,23840,29086
21815,SINUS,23848,29086
21816,SINUS,23865,29086
21817,SINUS,23882,29086
21818,SINUS,23890,29086
21819,SINUS,23907,29086
21820,SINUS,23916,29077
21821,SINUS,23916,29069
21822,SINUS,23932,29060
21823,SINUS,23941,29052
21824,SINUS,23941,29044
21825,SINUS,23949,29044
21826,SINUS,23949,29035
21827,SINUS,23958,29027
21828,SINUS,23966,29018
21829,SINUS,23966,29010
21830,SINUS,23966,29001
21831,SINUS,23975,28985
21832,SINUS,23983,28976
21833,SINUS,23992,28968
21834,SINUS,23992,28959
21835,SINUS,24000,28951
21836,SINUS,24000,28942
21837,SINUS,24000,28934
21838,SINUS,24017,28917
21839,SINUS,24017,28909
21840,SINUS,24025,28900
21841,SINUS,24034,28883
21842,SINUS,24042,28875
21843,SINUS,24051,28858
21844,SINUS,24059,28850
21845,SINUS,24076,28833
21846,SINUS,24076,28816
21847,SINUS,24093,28799
21848,SINUS,24110,28799
21849,SINUS,24118,28782
21850,SINUS,24126,28774
21851,SINUS,24135,28748
21852,SINUS,24143,28731
21853,SINUS,24152,28723
21854,SINUS,24160,28689
21855,SINUS,24169,28664
21856,SINUS,24169,28647
21857,SINUS,24177,28630
21858,SINUS,24177,28622
21859,SINUS,24186,28605
21860,SINUS,24186,28597
21861,SINUS,24194,28580
21862,SINUS,24194,28571
21863,SINUS,24194,28554
21864,SINUS,24194,28546
21865,SINUS,24194,28537
21866,SINUS,24160,28521
21867,SINUS,28751,15503
21868,SINUS,28786,15503
21869,SINUS,28821,15503
21870,SINUS,28832,15503
21871,SINUS,28844,15503
21872,SINUS,28867,15503
21873,SINUS,28902,15492
21874,SINUS,28925,15492
21875,SINUS,28960,15480
21876,SINUS,28971,15480
21877,SINUS,28994,15480
21878,SINUS,29006,15480
21879,SINUS,29040,15469
21880,SINUS,29075,15457
21881,SINUS,29098,15446
21882,SINUS,29156,15434
21883,SINUS,29179,15422
21884,SINUS,29191,15422
21885,SINUS,29202,15411
21886,SINUS,29237,15399
21887,SINUS,29272,15376
21888,SINUS,29306,15376
21889,SINUS,29353,15341
21890,SINUS,29376,15341
21891,SINUS,29387,15330
21892,SINUS,29422,15330
21893,SINUS,29457,15307
21894,SINUS,29526,15307
21895,SINUS,29561,15284
21896,SINUS,29584,15284
21897,SINUS,29630,15261
21898,SINUS,29653,15261
21899,SINUS,29676,15249
21900,SINUS,29723,15249
21901,SINUS,29746,15237
21902,SINUS,29792,15214
21903,SINUS,29838,15214
21904,SINUS,29873,15180
21905,SINUS,29908,15168
21906,SINUS,29954,15145
21907,SINUS,30000,15133
21908,SINUS,30058,15099
21909,SINUS,30093,15099
21910,SINUS,30139,15076
21911,SINUS,30162,15052
21912,SINUS,30208,15029
21913,SINUS,30243,15018
21914,SINUS,30266,14995
21915,SINUS,30289,14983
21916,SINUS,30335,14960
21917,SINUS,30358,14948
21918,SINUS,30393,14937
21919,SINUS,30416,14925
21920,SINUS,30451,14914
21921,SINUS,30474,14902
21922,SINUS,30543,14879
21923,SINUS,30590,14867
21924,SINUS,30601,14867
21925,SINUS,30647,14867
21926,SINUS,30682,14867
21927,SINUS,30717,14867
21928,SINUS,30751,14856
21929,SINUS,30821,14833
21930,SINUS,30856,14833
21931,SINUS,30936,14833
21932,SINUS,31017,14821
21933,SINUS,31052,14821
21934,SINUS,31064,14821
21935,SINUS,31087,14821
21936,SINUS,31121,14810
21937,SINUS,31179,14810
21938,SINUS,31249,14810
21939,SINUS,31295,14810
21940,SINUS,31330,14810
21941,SINUS,31353,14810
21942,SINUS,31387,14810
21943,SINUS,31445,14810
21944,SINUS,31468,14810
21945,SINUS,31514,14810
21946,SINUS,31561,14810
21947,SINUS,31595,14810
21948,SINUS,31630,14810
21949,SINUS,31653,14810
21950,SINUS,31699,14810
21951,SINUS,31757,14810
21952,SINUS,31780,14810
21953,SINUS,31815,14810
21954,SINUS,31896,14810
21955,SINUS,31965,14810
21956,SINUS,32046,14810
21957,SINUS,32093,14798
21958,SINUS,32116,14787
21959,SINUS,32127,14787
21960,SINUS,32139,14787
21961,SINUS,32150,14775
21962,SINUS,32185,14763
21963,SINUS,32197,14752
21964,SINUS,32208,14752
21965,SINUS,32208,14740
21966,SINUS,32220,14729
21967,SINUS,32220,14717
21968,SINUS,32220,14694
21969,SINUS,32220,14683
21970,SINUS,32220,14671
21971,SINUS,32220,14659
21972,SINUS,32220,14648
21973,SINUS,32220,14625
21974,SINUS,32220,14613
21975,SINUS,32220,14590
21976,SINUS,32208,14578
21977,SINUS,32185,14578
21978,SINUS,32162,14555
21979,SINUS,32150,14555
21980,SINUS,32139,14555
21981,SINUS,32104,14544
21982,SINUS,32081,14544
21983,SINUS,32069,14544
21984,SINUS,32046,14544
21985,SINUS,32035,14544
21986,SINUS,32012,14532
21987,SINUS,31977,14532
21988,SINUS,31965,14521
21989,SINUS,31942,14521
21990,SINUS,31931,14521
21991,SINUS,31908,14509
21992,SINUS,31873,14509
21993,SINUS,31861,14498
21994,SINUS,31838,14486
21995,SINUS,31804,14474
21996,SINUS,31792,14463
21997,SINUS,31757,14451
21998,SINUS,31746,14451
21999,SINUS,31723,14440
22000,SINUS,31711,14428
22001,SINUS,31676,14428
22002,SINUS,31653,14405
22003,SINUS,31642,14405
22004,SINUS,31619,14394
22005,SINUS,31584,14394
22006,SINUS,31572,14394
22007,SINUS,31538,14370
22008,SINUS,31526,14370
22009,SINUS,31503,14370
22010,SINUS,31457,14370
22011,SINUS,31399,14370
22012,SINUS,31364,14370
22013,SINUS,31330,14370
22014,SINUS,31306,14370
22015,SINUS,31283,14370
22016,SINUS,31237,14370
22017,SINUS,31168,14370
22018,SINUS,31133,14370
22019,SINUS,31087,14370
22020,SINUS,31052,14370
22021,SINUS,31017,14370
22022,SINUS,31006,14370
22023,SINUS,30983,14370
22024,SINUS,30948,14370
22025,SINUS,30913,14370
22026,SINUS,30890,14370
22027,SINUS,30856,14370
22028,SINUS,30844,14370
22029,SINUS,30809,14370
22030,SINUS,30763,14370
22031,SINUS,30705,14370
22032,SINUS,30659,14370
22033,SINUS,30613,14370
22034,SINUS,30601,14370
22035,SINUS,30555,14382
22036,SINUS,30532,14382
22037,SINUS,30474,14405
22038,SINUS,30439,14417
22039,SINUS,30405,14417
22040,SINUS,30347,14451
22041,SINUS,30301,14451
22042,SINUS,30277,14463
22043,SINUS,30243,14463
22044,SINUS,30208,14486
22045,SINUS,30185,14498
22046,SINUS,30150,14521
22047,SINUS,30127,14532
22048,SINUS,30104,14544
22049,SINUS,30081,14567
22050,SINUS,30058,14567
22051,SINUS,30035,14590
22052,SINUS,30023,14602
22053,SINUS,30000,14613
22054,SINUS,29977,14625
22055,SINUS,29965,14648
22056,SINUS,29931,14659
22057,SINUS,29908,14671
22058,SINUS,29896,14683
22059,SINUS,29884,14694
22060,SINUS,29838,14717
22061,SINUS,29803,14740
22062,SINUS,29792,14752
22063,SINUS,29746,14763
22064,SINUS,29734,14775
22065,SINUS,29699,14787
22066,SINUS,29688,14798
22067,SINUS,29676,14798
22068,SINUS,29653,14798
22069,SINUS,29642,14810
22070,SINUS,29607,14821
22071,SINUS,29561,14844
22072,SINUS,29538,14856
22073,SINUS,29526,14856
22074,SINUS,29503,14867
22075,SINUS,29480,14879
22076,SINUS,29445,14902
22077,SINUS,29422,14902
22078,SINUS,29387,14914
22079,SINUS,29364,14937
22080,SINUS,29318,14960
22081,SINUS,29295,14972
22082,SINUS,29260,14995
22083,SINUS,29237,15006
22084,SINUS,29202,15018
22085,SINUS,29179,15041
22086,SINUS,29145,15052
22087,SINUS,29110,15076
22088,SINUS,29098,15087
22089,SINUS,29052,15110
22090,SINUS,29029,15122
22091,SINUS,29006,15133
22092,SINUS,28983,15145
22093,SINUS,28971,15157
22094,SINUS,28948,15180
22095,SINUS,28925,15191
22096,SINUS,28913,15203
22097,SINUS,28902,15214
22098,SINUS,28879,15237
22099,SINUS,28867,15249
22100,SINUS,28855,15261
22101,SINUS,28844,15272
22102,SINUS,28832,15284
22103,SINUS,28832,15295
22104,SINUS,28821,15295
22105,SINUS,28809,15307
22106,SINUS,28809,15330
22107,SINUS,28798,15341
22108,SINUS,28786,15353
22109,SINUS,28786,15365
22110,SINUS,28775,15376
22111,SINUS,28763,15376
22112,SINUS,28751,15399
22113,SINUS,28740,15411
22114,SINUS,28740,15422
22115,SINUS,28728,15422
22116,SINUS,28728,15434
22117,SINUS,28705,15446
22118,SINUS,28705,15457
22119,SINUS,28694,15457
22120,SINUS,28751,15503
22121,SINUS,49410,17919
22122,SINUS,49419,17928
22123,SINUS,49436,17945
22124,SINUS,49453,17945
22125,SINUS,49470,17962
22126,SINUS,49479,17970
22127,SINUS,49496,17979
22128,SINUS,49504,17979
22129,SINUS,49513,17987
22130,SINUS,49521,17987
22131,SINUS,49530,17996
22132,SINUS,49538,18005
22133,SINUS,49555,18005
22134,SINUS,49564,18013
22135,SINUS,49581,18030
22136,SINUS,49590,18039
22137,SINUS,49598,18039
22138,SINUS,49615,18056
22139,SINUS,49624,18064
22140,SINUS,49632,18064
22141,SINUS,49641,18073
22142,SINUS,49649,18081
22143,SINUS,49658,18090
22144,SINUS,49667,18098
22145,SINUS,49667,18107
22146,SINUS,49692,18124
22147,SINUS,49692,18133
22148,SINUS,49709,18150
22149,SINUS,49718,18167
22150,SINUS,49726,18175
22151,SINUS,49735,18192
22152,SINUS,49743,18192
22153,SINUS,49752,18210
22154,SINUS,49760,18218
22155,SINUS,49778,18227
22156,SINUS,49786,18244
22157,SINUS,49803,18244
22158,SINUS,49820,18261
22159,SINUS,49829,18269
22160,SINUS,49846,18278
22161,SINUS,49863,18295
22162,SINUS,49872,18295
22163,SINUS,49880,18303
22164,SINUS,49906,18321
22165,SINUS,49923,18329
22166,SINUS,49940,18329
22167,SINUS,49965,18355
22168,SINUS,49983,18363
22169,SINUS,50000,18372
22170,SINUS,50017,18380
22171,SINUS,50034,18389
22172,SINUS,50042,18397
22173,SINUS,50085,18415
22174,SINUS,50102,18432
22175,SINUS,50119,18440
22176,SINUS,50136,18449
22177,SINUS,50145,18457
22178,SINUS,50162,18466
22179,SINUS,50213,18483
22180,SINUS,50222,18491
22181,SINUS,50256,18508
22182,SINUS,50264,18517
22183,SINUS,50290,18526
22184,SINUS,50324,18543
22185,SINUS,50333,18551
22186,SINUS,50350,18568
22187,SINUS,50375,18577
22188,SINUS,50401,18585
22189,SINUS,50435,18602
22190,SINUS,50469,18611
22191,SINUS,50486,18628
22192,SINUS,50495,18628
22193,SINUS,50512,18637
22194,SINUS,50521,18645
22195,SINUS,50538,18654
22196,SINUS,50555,18662
22197,SINUS,50580,18671
22198,SINUS,50615,18688
22199,SINUS,50649,18696
22200,SINUS,50674,18713
22201,SINUS,50691,18722
22202,SINUS,50734,18739
22203,SINUS,50743,18748
22204,SINUS,50777,18765
22205,SINUS,50785,18773
22206,SINUS,50802,18782
22207,SINUS,50820,18790
22208,SINUS,50828,18807
22209,SINUS,50845,18816
22210,SINUS,50854,18833
22211,SINUS,50871,18833
22212,SINUS,50888,18842
22213,SINUS,50888,18850
22214,SINUS,50896,18859
22215,SINUS,50905,18859
22216,SINUS,50914,18867
22217,SINUS,50922,18867
22218,SINUS,50931,18884
22219,SINUS,50939,18901
22220,SINUS,50956,18918
22221,SINUS,50965,18927
22222,SINUS,50973,18944
22223,SINUS,50982,18961
22224,SINUS,50982,18970
22225,SINUS,50990,19004
22226,SINUS,50999,19012
22227,SINUS,50999,19021
22228,SINUS,50999,19038
22229,SINUS,51007,19055
22230,SINUS,51016,19072
22231,SINUS,51016,19081
22232,SINUS,51016,19106
22233,SINUS,51016,19115
22234,SINUS,51016,19123
22235,SINUS,51016,19149
22236,SINUS,51016,19158
22237,SINUS,51016,19166
22238,SINUS,51016,19175
22239,SINUS,51007,19183
22240,SINUS,50999,19192
22241,SINUS,50982,19200
22242,SINUS,50973,19200
22243,SINUS,50956,19200
22244,SINUS,50948,19200
22245,SINUS,50931,19200
22246,SINUS,50914,19200
22247,SINUS,50862,19183
22248,SINUS,50828,19158
22249,SINUS,50785,19115
22250,SINUS,50751,19089
22251,SINUS,50726,19072
22252,SINUS,50717,19064
22253,SINUS,50700,19047
22254,SINUS,50691,19038
22255,SINUS,50691,19029
22256,SINUS,50683,19021
22257,SINUS,50666,19012
22258,SINUS,50649,18995
22259,SINUS,50623,18978
22260,SINUS,50597,18970
22261,SINUS,50589,18970
22262,SINUS,50580,18961
22263,SINUS,50563,18953
22264,SINUS,50538,18944
22265,SINUS,50504,18927
22266,SINUS,50495,18927
22267,SINUS,50495,18918
22268,SINUS,50486,18910
22269,SINUS,50461,18901
22270,SINUS,50452,18893
22271,SINUS,50435,18884
22272,SINUS,50410,18867
22273,SINUS,50401,18859
22274,SINUS,50384,18842
22275,SINUS,50367,18824
22276,SINUS,50358,18807
22277,SINUS,50350,18799
22278,SINUS,50341,18790
22279,SINUS,50333,18782
22280,SINUS,50324,18773
22281,SINUS,50307,18756
22282,SINUS,50307,18748
22283,SINUS,50290,18739
22284,SINUS,50281,18731
22285,SINUS,50273,18713
22286,SINUS,50264,18713
22287,SINUS,50264,18705
22288,SINUS,50256,18696
22289,SINUS,50247,18688
22290,SINUS,50239,18679
22291,SINUS,50230,18671
22292,SINUS,50222,18662
22293,SINUS,50213,18662
22294,SINUS,50205,18654
22295,SINUS,50196,18645
22296,SINUS,50188,18637
22297,SINUS,50170,18628
22298,SINUS,50153,18619
22299,SINUS,50136,18611
22300,SINUS,50119,18602
22301,SINUS,50102,18594
22302,SINUS,50094,18594
22303,SINUS,50076,18585
22304,SINUS,50059,18585
22305,SINUS,50042,18585
22306,SINUS,50000,18568
22307,SINUS,49974,18560
22308,SINUS,49957,18551
22309,SINUS,49914,18551
22310,SINUS,49880,18534
22311,SINUS,49854,18534
22312,SINUS,49812,18517
22313,SINUS,49786,18508
22314,SINUS,49769,18500
22315,SINUS,49752,18500
22316,SINUS,49726,18491
22317,SINUS,49709,18491
22318,SINUS,49692,18483
22319,SINUS,49667,18466
22320,SINUS,49649,18466
22321,SINUS,49641,18457
22322,SINUS,49632,18449
22323,SINUS,49615,18449
22324,SINUS,49598,18440
22325,SINUS,49573,18423
22326,SINUS,49555,18415
22327,SINUS,49547,18415
22328,SINUS,49521,18389
22329,SINUS,49513,18389
22330,SINUS,49496,18380
22331,SINUS,49487,18372
22332,SINUS,49470,18363
22333,SINUS,49462,18355
22334,SINUS,49453,18355
22335,SINUS,49444,18346
22336,SINUS,49436,18338
22337,SINUS,49427,18321
22338,SINUS,49419,18321
22339,SINUS,49410,18303
22340,SINUS,49393,18295
22341,SINUS,49385,18286
22342,SINUS,49368,18269
22343,SINUS,49359,18261
22344,SINUS,49359,18252
22345,SINUS,49342,18235
22346,SINUS,49333,18218
22347,SINUS,49333,18210
22348,SINUS,49316,18184
22349,SINUS,49291,18158
22350,SINUS,49274,18141
22351,SINUS,49274,18124
22352,SINUS,49257,18107
22353,SINUS,49257,18098
22354,SINUS,49248,18090
22355,SINUS,49239,18081
22356,SINUS,49239,18073
22357,SINUS,49231,18064
22358,SINUS,49231,18047
22359,SINUS,49222,18047
22360,SINUS,49214,18022
22361,SINUS,49214,18005
22362,SINUS,49214,17996
22363,SINUS,49214,17987
22364,SINUS,49214,17979
22365,SINUS,49214,17970
22366,SINUS,49214,17962
22367,SINUS,49231,17945
22368,SINUS,49239,17936
22369,SINUS,49248,17936
22370,SINUS,49257,17928
22371,SINUS,49265,17928
22372,SINUS,49274,17928
22373,SINUS,49282,17919
22374,SINUS,49299,17919
22375,SINUS,49316,17919
22376,SINUS,49325,17919
22377,SINUS,49333,17919
22378,SINUS,49350,17919
22379,SINUS,49359,17919
22380,SINUS,49368,17919
22381,SINUS,49376,17919
22382,SINUS,49385,17919
22383,SINUS,49410,17919
22384,SINUS,54125,15904
22385,SINUS,54048,15904
22386,SINUS,54014,15904
22387,SINUS,53996,15904
22388,SINUS,53979,15895
22389,SINUS,53962,15895
22390,SINUS,53954,15895
22391,SINUS,53945,15895
22392,SINUS,53937,15895
22393,SINUS,53911,15895
22394,SINUS,53894,15895
22395,SINUS,53868,15887
22396,SINUS,53860,15887
22397,SINUS,53834,15878
22398,SINUS,53826,15878
22399,SINUS,53783,15878
22400,SINUS,53757,15878
22401,SINUS,53723,15878
22402,SINUS,53706,15878
22403,SINUS,53672,15878
22404,SINUS,53595,15878
22405,SINUS,53569,15878
22406,SINUS,53535,15878
22407,SINUS,53493,15878
22408,SINUS,53467,15878
22409,SINUS,53416,15878
22410,SINUS,53373,15878
22411,SINUS,53339,15878
22412,SINUS,53305,15878
22413,SINUS,53288,15887
22414,SINUS,53279,15887
22415,SINUS,53253,15887
22416,SINUS,53253,15895
22417,SINUS,53236,15904
22418,SINUS,53211,15912
22419,SINUS,53202,15912
22420,SINUS,53177,15938
22421,SINUS,53168,15946
22422,SINUS,53159,15946
22423,SINUS,53151,15963
22424,SINUS,53142,15972
22425,SINUS,53125,15989
22426,SINUS,53108,16006
22427,SINUS,53091,16023
22428,SINUS,53074,16032
22429,SINUS,53057,16049
22430,SINUS,53031,16049
22431,SINUS,52980,16083
22432,SINUS,52937,16109
22433,SINUS,52903,16126
22434,SINUS,52886,16143
22435,SINUS,52860,16151
22436,SINUS,52843,16168
22437,SINUS,52801,16203
22438,SINUS,52767,16228
22439,SINUS,52724,16245
22440,SINUS,52707,16254
22441,SINUS,52698,16262
22442,SINUS,52647,16279
22443,SINUS,52613,16288
22444,SINUS,52579,16288
22445,SINUS,52544,16288
22446,SINUS,52502,16288
22447,SINUS,52442,16288
22448,SINUS,52399,16288
22449,SINUS,52357,16288
22450,SINUS,52288,16288
22451,SINUS,52271,16288
22452,SINUS,52246,16288
22453,SINUS,52203,16288
22454,SINUS,52169,16279
22455,SINUS,52135,16254
22456,SINUS,52100,16245
22457,SINUS,52083,16228
22458,SINUS,52066,16211
22459,SINUS,52041,16203
22460,SINUS,52041,16194
22461,SINUS,52015,16151
22462,SINUS,52006,16134
22463,SINUS,51989,16100
22464,SINUS,51981,16074
22465,SINUS,51981,16049
22466,SINUS,51964,16006
22467,SINUS,51964,15955
22468,SINUS,51964,15912
22469,SINUS,51964,15869
22470,SINUS,51964,15852
22471,SINUS,51964,15835
22472,SINUS,51964,15793
22473,SINUS,51964,15784
22474,SINUS,51972,15758
22475,SINUS,51989,15733
22476,SINUS,51998,15707
22477,SINUS,52015,15690
22478,SINUS,52023,15682
22479,SINUS,52023,15664
22480,SINUS,52041,15647
22481,SINUS,52058,15622
22482,SINUS,52075,15605
22483,SINUS,52083,15588
22484,SINUS,52100,15571
22485,SINUS,52109,15545
22486,SINUS,52126,15528
22487,SINUS,52135,15519
22488,SINUS,52152,15502
22489,SINUS,52152,15494
22490,SINUS,52152,15477
22491,SINUS,52160,15451
22492,SINUS,52169,15408
22493,SINUS,52177,15400
22494,SINUS,52186,15366
22495,SINUS,52186,15323
22496,SINUS,52194,15306
22497,SINUS,52194,15289
22498,SINUS,52194,15263
22499,SINUS,52203,15237
22500,SINUS,52203,15220
22501,SINUS,52203,15212
22502,SINUS,52203,15195
22503,SINUS,52220,15178
22504,SINUS,52228,15161
22505,SINUS,52237,15143
22506,SINUS,52246,15135
22507,SINUS,52254,15126
22508,SINUS,52263,15109
22509,SINUS,52271,15109
22510,SINUS,52280,15092
